time,step,iterations,episodes,training reward,episode steps,loss policy,loss critic,sigma,lr_policy
1274.8479104042053,748804,9213,3408,0.4817158281803131,232,-0.4866897165775299,0.0004511661536525935,0.5,0.0001
1275.010980129242,748904,9214,3408,,,0.39603301882743835,5.1269457799207885e-06,0.5,0.0001
1275.1770420074463,749004,9215,3408,,,2.634072780609131,0.0001939144276548177,0.5,0.0001
1275.2767748832703,749065,9216,3409,0.5377340316772461,261,2.8104052543640137,0.0010258039692416787,0.5,0.0001
1275.4348602294922,749165,9217,3409,,,0.06274052709341049,7.85233496571891e-05,0.5,0.0001
1275.5859620571136,749265,9218,3409,,,6.480194091796875,0.0009118111338466406,0.5,0.0001
1275.6348316669464,749294,9219,3410,0.0,229,-17.706003189086914,0.21900764107704163,0.5,0.0001
1275.8028898239136,749394,9220,3410,,,0.4129653871059418,6.182368815643713e-05,0.5,0.0001
1275.965960264206,749494,9221,3410,,,4.585223197937012,0.0019182480173185468,0.5,0.0001
1276.0287923812866,749532,9222,3411,0.41829633712768555,238,-9.083443641662598,0.006005526054650545,0.5,0.0001
1276.1878740787506,749632,9223,3411,,,-0.430936723947525,0.0004424460930749774,0.5,0.0001
1276.2532062530518,749671,9224,3412,0.5573834776878357,139,-0.8819854259490967,0.0001330527593381703,0.5,0.0001
1276.4067947864532,749771,9225,3412,,,-1.253809928894043,0.00011547204485395923,0.5,0.0001
1276.5618872642517,749871,9226,3412,,,3.659637212753296,0.0009480839944444597,0.5,0.0001
1276.6521537303925,749932,9227,3413,0.0,261,-27.616703033447266,0.07215102761983871,0.5,0.0001
1276.802750825882,750032,9228,3413,,,-1.013844609260559,2.1542649847106077e-05,0.5,0.0001
1276.9618315696716,750132,9229,3413,,,-0.32039618492126465,0.0007300824509002268,0.5,0.0001
1277.0750360488892,750206,9230,3414,0.40181809663772583,274,-1.7021183967590332,0.0011802678927779198,0.5,0.0001
1277.2251405715942,750306,9231,3414,,,4.519684791564941,0.0011286386288702488,0.5,0.0001
1277.263039112091,750329,9232,3415,0.5339674949645996,123,0.37741556763648987,0.00042554098763503134,0.5,0.0001
1277.4171333312988,750429,9233,3415,,,-1.4923328161239624,0.00018576155707705766,0.5,0.0001
1277.4630115032196,750456,9234,3416,0.38686931133270264,127,-0.3088834285736084,5.8661938965087757e-05,0.5,0.0001
1277.6220924854279,750556,9235,3416,,,-1.7891838550567627,0.00014826490951236337,0.5,0.0001
1277.7781808376312,750656,9236,3416,,,-7.601039409637451,0.001603617100045085,0.5,0.0001
1277.8001220226288,750668,9237,3417,0.0,212,-1.665088176727295,0.039471399039030075,0.5,0.0001
1277.9547083377838,750768,9238,3417,,,0.02971348911523819,0.0001354701817035675,0.5,0.0001
1278.1157841682434,750868,9239,3417,,,1.3022395372390747,0.0017235850682482123,0.5,0.0001
1278.1721413135529,750902,9240,3418,0.0,234,-7.206722259521484,0.07444548606872559,0.5,0.0001
1278.3302228450775,751002,9241,3418,,,-0.5790089964866638,2.7191394110559486e-05,0.5,0.0001
1278.4897961616516,751102,9242,3418,,,0.0190703384578228,2.85877085843822e-05,0.5,0.0001
1278.6468830108643,751202,9243,3418,,,-4.7566680908203125,0.0007635600632056594,0.5,0.0001
1278.7281713485718,751254,9244,3419,0.5360678434371948,352,14.571893692016602,0.06603686511516571,0.5,0.0001
1278.8887424468994,751354,9245,3419,,,-0.7804326415061951,0.00014691588876303285,0.5,0.0001
